E,f1,f2,PE,C+i,Total,K,lambda
14.40688,1.0,2.5721e-07,0.00074532,0.39693,0.39768,0.0007453,0.08606
15.40095,1.0,2.1844e-07,0.00059211,0.39757,0.39816,0.0005921,0.0805
16.46362,1.0,1.8553e-07,0.00047044,0.39784,0.39831,0.0004704,0.07531
17.59961,1.0,1.576e-07,0.00037382,0.39773,0.3981,0.0003738,0.07045
18.81398,1.0,1.3389e-07,0.00029708,0.39725,0.39755,0.0002971,0.0659
20.11215,1.0,1.1376e-07,0.00023612,0.39638,0.39662,0.0002361,0.06165
21.49988,1.0,9.6669e-08,0.0001877,0.39513,0.39532,0.0001877,0.05767
22.98338,1.0,8.2161e-08,0.00014924,0.3935,0.39365,0.0001492,0.05395
24.56923,1.0,6.9843e-08,0.00011867,0.3915,0.39162,0.0001187,0.05046
26.2645,1.0,5.9383e-08,9.4387e-05,0.38914,0.38923,9.439e-05,0.04721
28.07676,1.0,5.0499e-08,7.5086e-05,0.38643,0.38651,7.509e-05,0.04416
30.01405,1.0,4.2954e-08,5.9744e-05,0.38338,0.38344,5.974e-05,0.04131
32.08502,1.0,3.6544e-08,4.7548e-05,0.38001,0.38006,4.755e-05,0.03864
34.29889,1.0,3.1098e-08,3.7851e-05,0.37633,0.37637,3.785e-05,0.03615
36.66551,1.0,2.6471e-08,3.0139e-05,0.37236,0.37239,3.014e-05,0.03381
39.19543,1.0,2.2537e-08,2.4004e-05,0.36812,0.36814,2.4e-05,0.03163
41.89992,1.0,1.9194e-08,1.9124e-05,0.36362,0.36364,1.912e-05,0.02959
44.79101,1.0,1.6351e-08,1.524e-05,0.35889,0.35891,1.524e-05,0.02768
47.88159,1.0,1.3934e-08,1.2148e-05,0.35395,0.35396,1.215e-05,0.02589
51.18542,1.0,1.1877e-08,9.6871e-06,0.3488,0.34881,9.687e-06,0.02422
54.71721,1.0,1.0128e-08,7.7271e-06,0.34349,0.3435,7.727e-06,0.02266
58.4927,1.0,8.639e-09,6.1657e-06,0.33801,0.33802,6.166e-06,0.0212
62.5287,1.0,7.3715e-09,4.9215e-06,0.3324,0.3324,4.922e-06,0.01983
66.84318,1.0,6.2923e-09,3.9298e-06,0.32668,0.32668,3.93e-06,0.01855
71.45536,1.0,5.3732e-09,3.1392e-06,0.32085,0.32085,3.139e-06,0.01735
76.38578,1.0,4.5901e-09,2.5086e-06,0.31494,0.31494,2.509e-06,0.01623
81.6564,1.0,3.9227e-09,2.0054e-06,0.30898,0.30898,2.005e-06,0.01518
87.29069,1.0,3.3537e-09,1.6039e-06,0.30296,0.30296,1.604e-06,0.0142
93.31374,1.0,2.8685e-09,1.2833e-06,0.29691,0.29691,1.283e-06,0.01329
99.75239,1.0,2.4545e-09,1.0272e-06,0.29086,0.29086,1.027e-06,0.01243
106.6353,1.0,2.1013e-09,8.2263e-07,0.2848,0.2848,8.226e-07,0.01163
113.9931,1.0,1.7997e-09,6.5909e-07,0.27875,0.27875,6.591e-07,0.01088
121.8587,1.0,1.5422e-09,5.2832e-07,0.27274,0.27274,5.283e-07,0.01017
130.2669,1.0,1.3221e-09,4.237e-07,0.26676,0.26676,4.237e-07,0.009518
139.2553,1.0,1.1341e-09,3.3997e-07,0.26083,0.26083,3.4e-07,0.008903
148.864,1.0,9.7323e-10,2.7293e-07,0.25497,0.25497,2.729e-07,0.008329
159.1356,1.0,8.3566e-10,2.1922e-07,0.24918,0.24918,2.192e-07,0.007791
170.1159,1.0,7.1792e-10,1.7618e-07,0.24346,0.24346,1.762e-07,0.007288
181.8539,1.0,6.1711e-10,1.4166e-07,0.23784,0.23784,1.417e-07,0.006818
194.4018,1.0,5.3076e-10,1.1398e-07,0.23231,0.23231,1.14e-07,0.006378
207.8156,1.0,4.5676e-10,9.1755e-08,0.22689,0.22689,9.175e-08,0.005966
222.1548,1.0,3.9331e-10,7.3908e-08,0.22157,0.22157,7.391e-08,0.005581
237.4835,1.0,3.3887e-10,5.9569e-08,0.21637,0.21637,5.957e-08,0.005221
253.8699,1.0,2.9216e-10,4.8042e-08,0.21129,0.21129,4.804e-08,0.004884
271.3869,1.0,2.5204e-10,3.877e-08,0.20633,0.20633,3.877e-08,0.004569
290.1126,1.0,2.1757e-10,3.1307e-08,0.2015,0.2015,3.131e-08,0.004274
310.1304,1.0,1.8793e-10,2.5298e-08,0.1968,0.1968,2.53e-08,0.003998
331.5294,1.0,1.6245e-10,2.0455e-08,0.19223,0.19223,2.046e-08,0.00374
354.4049,1.0,1.4051e-10,1.6551e-08,0.18779,0.18779,1.655e-08,0.003498
378.8588,1.0,1.2162e-10,1.3401e-08,0.18349,0.18349,1.34e-08,0.003273
405.0001,1.0,1.0534e-10,1.0859e-08,0.17933,0.17933,1.086e-08,0.003061
432.9451,1.0,9.1313e-11,8.8048e-09,0.1753,0.1753,8.805e-09,0.002864
