E,f1,f2,PE,C+i,Total,K,lambda
15.40095,17.2023,0.20144,15.525,0.55231,16.077,14.3,0.0805
16.46362,17.1853,0.17637,12.716,0.51769,13.234,11.71,0.07531
17.59961,17.1694,0.15443,10.415,0.48558,10.901,9.589,0.07045
18.81398,17.1545,0.13522,8.5307,0.45584,8.9865,7.853,0.0659
20.11215,17.1407,0.1184,6.9876,0.42837,7.416,6.431,0.06165
21.49988,17.1279,0.10368,5.7238,0.40303,6.1268,5.267,0.05767
22.98338,17.1161,0.09079,4.6887,0.3797,5.0684,4.314,0.05395
24.56923,17.1054,0.079504,3.8408,0.35825,4.199,3.533,0.05046
26.2645,17.0955,0.069623,3.1464,0.33855,3.485,2.893,0.04721
28.07676,17.0867,0.060598,2.5618,0.32048,2.8823,2.356,0.04416
30.01405,17.0785,0.052638,2.0816,0.30391,2.3855,1.914,0.04131
32.08502,17.0709,0.045724,1.6915,0.28873,1.9802,1.556,0.03864
34.29889,17.0639,0.039719,1.3745,0.27483,1.6493,1.264,0.03615
36.66551,17.0575,0.034503,1.1169,0.26209,1.379,1.027,0.03381
39.19543,17.0517,0.029972,0.90764,0.25042,1.1581,0.8348,0.03163
41.89992,17.0464,0.026037,0.73757,0.23972,0.97729,0.6784,0.02959
44.79101,17.0416,0.022619,0.59939,0.2299,0.82929,0.5513,0.02768
47.88159,17.0373,0.01965,0.48709,0.22087,0.70796,0.448,0.02589
51.18542,17.0334,0.01707,0.39584,0.21256,0.6084,0.3641,0.02422
54.71721,17.0299,0.01483,0.32169,0.20489,0.52658,0.2958,0.02266
58.4927,17.0267,0.012883,0.26143,0.1978,0.45923,0.2404,0.0212
62.5287,17.0239,0.011169,0.21201,0.19122,0.40323,0.1949,0.01983
66.84318,17.0214,0.0096669,0.17166,0.1851,0.35676,0.1578,0.01855
71.45536,17.0191,0.0083672,0.13899,0.17939,0.31838,0.1277,0.01735
76.38578,17.017,0.0072424,0.11254,0.17404,0.28658,0.1033,0.01623
81.6564,17.0151,0.0062681,0.091112,0.16901,0.26012,0.08364,0.01518
87.29069,17.0135,0.0054237,0.073749,0.16426,0.23801,0.06769,0.0142
93.31374,17.012,0.0046931,0.059695,0.15976,0.21946,0.05478,0.01329
99.75239,17.0107,0.0040609,0.04832,0.15548,0.2038,0.04434,0.01243
106.6353,17.0095,0.0035139,0.039113,0.15139,0.1905,0.03589,0.01163
113.9931,17.0084,0.0030406,0.03166,0.14748,0.17914,0.02904,0.01088
121.8587,17.0075,0.0026311,0.025627,0.14371,0.16934,0.02351,0.01017
130.2669,17.0067,0.0022767,0.020744,0.14008,0.16082,0.01903,0.009518
139.2553,17.0059,0.0019701,0.016792,0.13657,0.15336,0.0154,0.008903
148.864,17.0052,0.0017048,0.013592,0.13317,0.14676,0.01246,0.008329
159.1356,17.0047,0.0014752,0.011003,0.12986,0.14086,0.01009,0.007791
170.1159,17.0041,0.0012765,0.0089064,0.12664,0.13555,0.008164,0.007288
181.8539,17.0037,0.0011046,0.0072096,0.1235,0.13071,0.006607,0.006818
194.4018,17.0032,0.00095585,0.005836,0.12042,0.12626,0.005348,0.006378
207.8156,17.0029,0.00082714,0.0047242,0.11742,0.12214,0.004328,0.005966
222.1548,17.0025,0.00071576,0.0038242,0.11448,0.1183,0.003503,0.005581
237.4835,17.0022,0.00061938,0.0030956,0.1116,0.1147,0.002835,0.005221
253.8699,17.002,0.00053598,0.0025059,0.10878,0.11129,0.002295,0.004884
271.3869,17.0018,0.00046381,0.0020285,0.10601,0.10804,0.001857,0.004569
290.1126,17.0016,0.00040136,0.0016421,0.1033,0.10494,0.001503,0.004274
310.1304,17.0014,0.00034732,0.0013293,0.10064,0.10197,0.001216,0.003998
331.5294,17.0012,0.00030056,0.0010761,0.098034,0.09911,0.0009846,0.00374
354.4049,17.0011,0.00026009,0.00087107,0.095479,0.09635,0.0007969,0.003498
378.8588,17.001,0.00022508,0.00070514,0.092976,0.093681,0.0006449,0.003273
405.0001,17.0008,0.00019477,0.00057082,0.090525,0.091096,0.000522,0.003061
432.9451,17.0007,0.00016855,0.00046209,0.088126,0.088588,0.0004225,0.002864
